;n;enzima;gen;nob_Keeg;path;link
69;55;fructose-bisphosphate aldolase, class I [EC:4.1.2.13];ALDOA;hsa:226;hsa00030;http://www.kegg.jp/dbget-bin/www_bget?hsa:226+hsa:229+hsa:230
70;56;6-phosphofructokinase 1 [EC:2.7.1.11];PFKL;hsa:5211;hsa00030;http://www.kegg.jp/dbget-bin/www_bget?hsa:5211+hsa:5213+hsa:5214
71;57;fructose-1,6-bisphosphatase I [EC:3.1.3.11];FBP1;hsa:2203;hsa00030;http://www.kegg.jp/dbget-bin/www_bget?hsa:2203+hsa:8789
72;58;glucose-6-phosphate isomerase [EC:5.3.1.9];GPI;hsa:2821;hsa00030;http://www.kegg.jp/dbget-bin/www_bget?hsa:2821
73;61;6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343];PGD;hsa:5226;hsa00030;http://www.kegg.jp/dbget-bin/www_bget?hsa:5226
74;62;6-phosphogluconolactonase [EC:3.1.1.31];PGLS;hsa:25796;hsa00030;http://www.kegg.jp/dbget-bin/www_bget?hsa:25796
75;63;glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363];G6PD;hsa:2539;hsa00030;http://www.kegg.jp/dbget-bin/www_bget?hsa:2539
76;67;gluconokinase [EC:2.7.1.12];IDNK;hsa:414328;hsa00030;http://www.kegg.jp/dbget-bin/www_bget?hsa:414328
77;69;gluconolactonase [EC:3.1.1.17];RGN;hsa:9104;hsa00030;http://www.kegg.jp/dbget-bin/www_bget?hsa:9104
78;82;transaldolase [EC:2.2.1.2];TALDO1;hsa:6888;hsa00030;http://www.kegg.jp/dbget-bin/www_bget?hsa:6888
79;83;phosphoglucomutase [EC:5.4.2.2];PGM1;hsa:5236;hsa00030;http://www.kegg.jp/dbget-bin/www_bget?hsa:5236+hsa:55276
80;98;glycerate 2-kinase [EC:2.7.1.165];GLYCTK;hsa:132158;hsa00030;http://www.kegg.jp/dbget-bin/www_bget?hsa:132158
81;110;hexose-6-phosphate dehydrogenase [EC:1.1.1.47 3.1.1.31];H6PD;hsa:9563;hsa00030;http://www.kegg.jp/dbget-bin/www_bget?hsa:9563
82;175;6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343];PGD;hsa:5226;hsa00030;http://www.kegg.jp/dbget-bin/www_bget?hsa:5226
83;176;glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363];G6PD;hsa:2539;hsa00030;http://www.kegg.jp/dbget-bin/www_bget?hsa:2539
84;71;beta-glucuronidase [EC:3.2.1.31];GUSB;hsa:2990;hsa00040;http://www.kegg.jp/dbget-bin/www_bget?hsa:2990+hsa:9365
85;78;ribulose-phosphate 3-epimerase [EC:5.1.3.1];RPE;hsa:6120;hsa00040;http://www.kegg.jp/dbget-bin/www_bget?hsa:6120+hsa:729020
86;81;D-ribitol-5-phosphate cytidylyltransferase [EC:2.7.7.40];CRPPA;hsa:729920;hsa00040;http://www.kegg.jp/dbget-bin/www_bget?hsa:729920
87;84;xylulokinase [EC:2.7.1.17];XYLB;hsa:9942;hsa00040;http://www.kegg.jp/dbget-bin/www_bget?hsa:9942
88;93;aldehyde reductase [EC:1.1.1.21];AKR1B1;hsa:231;hsa00040;http://www.kegg.jp/dbget-bin/www_bget?hsa:231+hsa:57016
89;95;L-xylulose reductase [EC:1.1.1.10];DCXR;hsa:51181;hsa00040;http://www.kegg.jp/dbget-bin/www_bget?hsa:51181
90;96;aldehyde reductase [EC:1.1.1.21];AKR1B1;hsa:231;hsa00040;http://www.kegg.jp/dbget-bin/www_bget?hsa:231+hsa:57016
91;99;L-gulonate 3-dehydrogenase [EC:1.1.1.45];CRYL1;hsa:51084;hsa00040;http://www.kegg.jp/dbget-bin/www_bget?hsa:51084
92;100;UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9];UGP2;hsa:7360;hsa00040;http://www.kegg.jp/dbget-bin/www_bget?hsa:7360
93;101;glucuronosyltransferase [EC:2.4.1.17];UGT2B11;hsa:10720;hsa00040;http://www.kegg.jp/dbget-bin/www_bget?hsa:10720+hsa:10941+hsa:54490+hsa:54575+hsa:54576+hsa:54577+hsa:54578+hsa:54579+hsa:54600+hsa:54657+hsa:54658+hsa:54659+hsa:574537+hsa:7363+hsa:7364+hsa:7365+hsa:7366+hsa:7367+hsa:79799
94;102;UDPglucose 6-dehydrogenase [EC:1.1.1.22];UGDH;hsa:7358;hsa00040;http://www.kegg.jp/dbget-bin/www_bget?hsa:7358
95;193;dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179];DHDH;hsa:27294;hsa00040;http://www.kegg.jp/dbget-bin/www_bget?hsa:27294
96;215;L-iditol 2-dehydrogenase [EC:1.1.1.14];SORD;hsa:6652;hsa00040;http://www.kegg.jp/dbget-bin/www_bget?hsa:6652
97;216;alcohol dehydrogenase (NADP+) [EC:1.1.1.2];AKR1A1;hsa:10327;hsa00040;http://www.kegg.jp/dbget-bin/www_bget?hsa:10327
98;63;aldehyde reductase [EC:1.1.1.21];AKR1B1;hsa:231;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:231+hsa:57016
99;64;L-iditol 2-dehydrogenase [EC:1.1.1.14];SORD;hsa:6652;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:6652
100;66;ketohexokinase [EC:2.7.1.3];KHK;hsa:3795;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:3795
101;76;hexokinase [EC:2.7.1.1];HK1;hsa:3098;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:3098+hsa:3099+hsa:3101+hsa:80201
102;79;hexokinase [EC:2.7.1.1];HK1;hsa:3098;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:3098+hsa:3099+hsa:3101+hsa:80201
103;81;6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 1 [EC:2.7.1.105 3.1.3.46];PFKFB1;hsa:5207;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:5207+hsa:5208+hsa:5209+hsa:5210+hsa:57103
104;84;mannose-6-phosphate isomerase [EC:5.3.1.8];MPI;hsa:4351;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:4351
105;85;phosphomannomutase [EC:5.4.2.8];PMM1;hsa:5372;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:5372+hsa:5373
106;87;fucose-1-phosphate guanylyltransferase [EC:2.7.7.30];FPGT;hsa:8790;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:8790
107;88;GDP-L-fucose synthase [EC:1.1.1.271];TSTA3;hsa:7264;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:7264
108;89;GDPmannose 4,6-dehydratase [EC:4.2.1.47];GMDS;hsa:2762;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:2762
109;90;mannose-1-phosphate guanylyltransferase [EC:2.7.7.13];GMPPB;hsa:29925;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:29925+hsa:29926
110;94;6-phosphofructokinase 1 [EC:2.7.1.11];PFKL;hsa:5211;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:5211+hsa:5213+hsa:5214
111;99;triosephosphate isomerase (TIM) [EC:5.3.1.1];TPI1;hsa:7167;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:7167
112;100;fructose-bisphosphate aldolase, class I [EC:4.1.2.13];ALDOA;hsa:226;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:226+hsa:229+hsa:230
113;101;triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:2.7.1.28 2.7.1.29 4.6.1.15];TKFC;hsa:26007;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:26007
114;102;fructose-bisphosphate aldolase, class I [EC:4.1.2.13];ALDOA;hsa:226;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:226+hsa:229+hsa:230
115;111;fructose-1,6-bisphosphatase I [EC:3.1.3.11];FBP1;hsa:2203;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:2203+hsa:8789
116;123;fucokinase [EC:2.7.1.52];FCSK;hsa:197258;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:197258
117;208;L-fuconate dehydratase [EC:4.2.1.68];ENOSF1;hsa:55556;hsa00051;http://www.kegg.jp/dbget-bin/www_bget?hsa:55556
118;57;alpha-galactosidase [EC:3.2.1.22];GLA;hsa:2717;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2717
119;59;6-phosphofructokinase 1 [EC:2.7.1.11];PFKL;hsa:5211;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:5211+hsa:5213+hsa:5214
120;63;alpha-galactosidase [EC:3.2.1.22];GLA;hsa:2717;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2717
121;66;lysosomal alpha-glucosidase [EC:3.2.1.20];GAA;hsa:2548;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2548+hsa:2595+hsa:8972+hsa:93432
122;67;alpha-galactosidase [EC:3.2.1.22];GLA;hsa:2717;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2717
123;70;aldehyde reductase [EC:1.1.1.21];AKR1B1;hsa:231;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:231+hsa:57016
124;71;alpha-galactosidase [EC:3.2.1.22];GLA;hsa:2717;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2717
125;72;alpha-galactosidase [EC:3.2.1.22];GLA;hsa:2717;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2717
126;73;alpha-galactosidase [EC:3.2.1.22];GLA;hsa:2717;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2717
127;74;alpha-galactosidase [EC:3.2.1.22];GLA;hsa:2717;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2717
128;75;glucokinase [EC:2.7.1.2];GCK;hsa:2645;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2645
129;76;hexokinase [EC:2.7.1.1];HK1;hsa:3098;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:3098+hsa:3099+hsa:3101+hsa:80201
130;77;lactase-phlorizin hydrolase [EC:3.2.1.108 3.2.1.62];LCT;hsa:3938;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:3938
131;78;beta-galactosidase [EC:3.2.1.23];GLB1;hsa:2720;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2720
132;79;phosphoglucomutase [EC:5.4.2.2];PGM1;hsa:5236;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:5236+hsa:55276
133;80;beta-1,4-galactosyltransferase 1 [EC:2.4.1.22 2.4.1.90 2.4.1.38 2.4.1.-];B4GALT1;hsa:2683;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2683+hsa:3906+hsa:8704
134;81;UDP-glucose 4-epimerase [EC:5.1.3.2];GALE;hsa:2582;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2582
135;82;UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9];UGP2;hsa:7360;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:7360
136;84;UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12];GALT;hsa:2592;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2592
137;101;glucose-6-phosphatase [EC:3.1.3.9];G6PC;hsa:2538;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2538+hsa:57818+hsa:92579
138;117;alpha-galactosidase [EC:3.2.1.22];GLA;hsa:2717;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2717
139;163;sucrase-isomaltase [EC:3.2.1.48 3.2.1.10];SI;hsa:6476;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:6476
140;179;galactokinase [EC:2.7.1.6];GALK1;hsa:2584;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:2584
141;180;aldose 1-epimerase [EC:5.1.3.3];GALM;hsa:130589;hsa00052;http://www.kegg.jp/dbget-bin/www_bget?hsa:130589
142;36;inositol oxygenase [EC:1.13.99.1];MIOX;hsa:55586;hsa00053;http://www.kegg.jp/dbget-bin/www_bget?hsa:55586
143;39;UDPglucose 6-dehydrogenase [EC:1.1.1.22];UGDH;hsa:7358;hsa00053;http://www.kegg.jp/dbget-bin/www_bget?hsa:7358
144;55;gluconolactonase [EC:3.1.1.17];RGN;hsa:9104;hsa00053;http://www.kegg.jp/dbget-bin/www_bget?hsa:9104
145;70;glucuronosyltransferase [EC:2.4.1.17];UGT2B11;hsa:10720;hsa00053;http://www.kegg.jp/dbget-bin/www_bget?hsa:10720+hsa:10941+hsa:54490+hsa:54575+hsa:54576+hsa:54577+hsa:54578+hsa:54579+hsa:54600+hsa:54657+hsa:54658+hsa:54659+hsa:574537+hsa:7363+hsa:7364+hsa:7365+hsa:7366+hsa:7367+hsa:79799
146;77;aldehyde dehydrogenase (NAD+) [EC:1.2.1.3];ALDH2;hsa:217;hsa00053;http://www.kegg.jp/dbget-bin/www_bget?hsa:217+hsa:219+hsa:223+hsa:224+hsa:501
147;46;fatty acid synthase, animal type [EC:2.3.1.85];FASN;hsa:2194;hsa00061;http://www.kegg.jp/dbget-bin/www_bget?hsa:2194
148;47;medium-chain acyl-[acyl-carrier-protein] hydrolase [EC:3.1.2.21];OLAH;hsa:55301;hsa00061;http://www.kegg.jp/dbget-bin/www_bget?hsa:55301
149;49;medium-chain acyl-[acyl-carrier-protein] hydrolase [EC:3.1.2.21];OLAH;hsa:55301;hsa00061;http://www.kegg.jp/dbget-bin/www_bget?hsa:55301
150;50;medium-chain acyl-[acyl-carrier-protein] hydrolase [EC:3.1.2.21];OLAH;hsa:55301;hsa00061;http://www.kegg.jp/dbget-bin/www_bget?hsa:55301
151;61;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];OXSM;hsa:54995;hsa00061;http://www.kegg.jp/dbget-bin/www_bget?hsa:54995
152;66;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];OXSM;hsa:54995;hsa00061;http://www.kegg.jp/dbget-bin/www_bget?hsa:54995
153;67;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];OXSM;hsa:54995;hsa00061;http://www.kegg.jp/dbget-bin/www_bget?hsa:54995
154;68;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];OXSM;hsa:54995;hsa00061;http://www.kegg.jp/dbget-bin/www_bget?hsa:54995
155;69;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];OXSM;hsa:54995;hsa00061;http://www.kegg.jp/dbget-bin/www_bget?hsa:54995
156;70;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];OXSM;hsa:54995;hsa00061;http://www.kegg.jp/dbget-bin/www_bget?hsa:54995
157;71;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];OXSM;hsa:54995;hsa00061;http://www.kegg.jp/dbget-bin/www_bget?hsa:54995
158;77;fatty acid synthase, animal type [EC:2.3.1.85];FASN;hsa:2194;hsa00061;http://www.kegg.jp/dbget-bin/www_bget?hsa:2194
159;80;fatty acid synthase, animal type [EC:2.3.1.85];FASN;hsa:2194;hsa00061;http://www.kegg.jp/dbget-bin/www_bget?hsa:2194
160;82;fatty acid synthase, animal type [EC:2.3.1.85];FASN;hsa:2194;hsa00061;http://www.kegg.jp/dbget-bin/www_bget?hsa:2194
