;n;enzima;gen;nob_Keeg;path;link
33;36;2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61];KGD2;sce:YDR148C;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YDR148C
34;37;succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5];LSC2;sce:YGR244C;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YGR244C+sce:YOR142W
35;38;succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5];LSC2;sce:YGR244C;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YGR244C+sce:YOR142W
36;39;isocitrate dehydrogenase [EC:1.1.1.42];IDP1;sce:YDL066W;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YDL066W+sce:YLR174W+sce:YNL009W
37;40;isocitrate dehydrogenase (NAD+) [EC:1.1.1.41];IDH1;sce:YNL037C;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YNL037C+sce:YOR136W
38;41;isocitrate dehydrogenase [EC:1.1.1.42];IDP1;sce:YDL066W;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YDL066W+sce:YLR174W+sce:YNL009W
39;43;fumarate hydratase, class II [EC:4.2.1.2];FUM1;sce:YPL262W;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YPL262W
40;44;aconitate hydratase [EC:4.2.1.3];ACO1;sce:YLR304C;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YLR304C
41;45;aconitate hydratase [EC:4.2.1.3];ACO1;sce:YLR304C;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YLR304C
42;46;citrate synthase [EC:2.3.3.1];CIT2;sce:YCR005C;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YCR005C+sce:YNR001C+sce:YPR001W
43;47;malate dehydrogenase [EC:1.1.1.37];MDH3;sce:YDL078C;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YDL078C+sce:YKL085W+sce:YOL126C
44;48;pyruvate carboxylase [EC:6.4.1.1];PYC2;sce:YBR218C;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YBR218C+sce:YGL062W
45;84;pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1];PDB1;sce:YBR221C;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YBR221C+sce:YER178W
46;86;pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1];PDB1;sce:YBR221C;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YBR221C+sce:YER178W
47;89;dihydrolipoamide dehydrogenase [EC:1.8.1.4];LPD1;sce:YFL018C;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YFL018C
48;91;pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12];LAT1;sce:YNL071W;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YNL071W
49;96;phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49];PCK1;sce:YKR097W;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YKR097W
50;107;succinate dehydrogenase (ubiquinone) membrane anchor subunit;SDH4;sce:YDR178W;sce00020;http://www.kegg.jp/dbget-bin/www_bget?sce:YDR178W+sce:YJL045W+sce:YKL141W+sce:YKL148C+sce:YLL041C+sce:YLR164W+sce:YMR118C
51;37;glucose-6-phosphate isomerase [EC:5.3.1.9];PGI1;sce:YBR196C;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YBR196C
52;40;ribokinase [EC:2.7.1.15];RBK1;sce:YCR036W;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YCR036W
53;43;ribose-phosphate pyrophosphokinase [EC:2.7.6.1];PRS4;sce:YBL068W;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YBL068W+sce:YER099C+sce:YHL011C+sce:YKL181W+sce:YOL061W
54;45;ribokinase [EC:2.7.1.15];RBK1;sce:YCR036W;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YCR036W
55;46;transketolase [EC:2.2.1.1];TKL2;sce:YBR117C;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YBR117C+sce:YPR074C
56;47;ribose 5-phosphate isomerase A [EC:5.3.1.6];RKI1;sce:YOR095C;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YOR095C
57;48;ribulose-phosphate 3-epimerase [EC:5.1.3.1];RPE1;sce:YJL121C;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YJL121C
58;49;transketolase [EC:2.2.1.1];TKL2;sce:YBR117C;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YBR117C+sce:YPR074C
59;50;fructose-bisphosphate aldolase, class II [EC:4.1.2.13];FBA1;sce:YKL060C;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL060C
60;51;6-phosphofructokinase 1 [EC:2.7.1.11];PFK1;sce:YGR240C;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YGR240C+sce:YMR205C
61;52;fructose-1,6-bisphosphatase I [EC:3.1.3.11];FBP1;sce:YLR377C;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YLR377C
62;53;glucose-6-phosphate isomerase [EC:5.3.1.9];PGI1;sce:YBR196C;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YBR196C
63;56;6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343];GND2;sce:YGR256W;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YGR256W+sce:YHR183W
64;57;6-phosphogluconolactonase [EC:3.1.1.31];SOL2;sce:YCR073W-A;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YCR073W-A+sce:YGR248W+sce:YHR163W+sce:YNR034W
65;58;glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363];ZWF1;sce:YNL241C;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YNL241C
66;62;gluconokinase [EC:2.7.1.12];(RefSeq);sce:YDR248C;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YDR248C
67;77;transaldolase [EC:2.2.1.2];NQM1;sce:YGR043C;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YGR043C+sce:YLR354C
68;78;phosphoglucomutase [EC:5.4.2.2];PGM1;sce:YKL127W;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL127W+sce:YMR105C+sce:YMR278W
69;156;6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343];GND2;sce:YGR256W;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YGR256W+sce:YHR183W
70;157;glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363];ZWF1;sce:YNL241C;sce00030;http://www.kegg.jp/dbget-bin/www_bget?sce:YNL241C
71;66;polygalacturonase [EC:3.2.1.15];PGU1;sce:YJR153W;sce00040;http://www.kegg.jp/dbget-bin/www_bget?sce:YJR153W
72;78;ribulose-phosphate 3-epimerase [EC:5.1.3.1];RPE1;sce:YJL121C;sce00040;http://www.kegg.jp/dbget-bin/www_bget?sce:YJL121C
73;84;xylulokinase [EC:2.7.1.17];XKS1;sce:YGR194C;sce00040;http://www.kegg.jp/dbget-bin/www_bget?sce:YGR194C
74;90;D-xylulose reductase [EC:1.1.1.9];XYL2;sce:YLR070C;sce00040;http://www.kegg.jp/dbget-bin/www_bget?sce:YLR070C
75;100;UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9];(RefSeq);sce:YHL012W;sce00040;http://www.kegg.jp/dbget-bin/www_bget?sce:YHL012W+sce:YKL035W
76;125;polygalacturonase [EC:3.2.1.15];PGU1;sce:YJR153W;sce00040;http://www.kegg.jp/dbget-bin/www_bget?sce:YJR153W
77;214;D-xylose reductase [EC:1.1.1.307];GRE3;sce:YHR104W;sce00040;http://www.kegg.jp/dbget-bin/www_bget?sce:YHR104W
78;215;L-iditol 2-dehydrogenase [EC:1.1.1.14];SOR2;sce:YDL246C;sce00040;http://www.kegg.jp/dbget-bin/www_bget?sce:YDL246C+sce:YJR159W
79;216;alcohol dehydrogenase (NADP+) [EC:1.1.1.2];ADH7;sce:YCR105W;sce00040;http://www.kegg.jp/dbget-bin/www_bget?sce:YCR105W+sce:YMR318C
80;58;L-iditol 2-dehydrogenase [EC:1.1.1.14];SOR2;sce:YDL246C;sce00051;http://www.kegg.jp/dbget-bin/www_bget?sce:YDL246C+sce:YJR159W
81;63;mannitol 2-dehydrogenase [EC:1.1.1.67];DSF1;sce:YEL070W;sce00051;http://www.kegg.jp/dbget-bin/www_bget?sce:YEL070W+sce:YNR073C
82;70;hexokinase [EC:2.7.1.1];GLK1;sce:YCL040W;sce00051;http://www.kegg.jp/dbget-bin/www_bget?sce:YCL040W+sce:YDR516C+sce:YFR053C+sce:YGL253W+sce:YLR446W
83;73;hexokinase [EC:2.7.1.1];GLK1;sce:YCL040W;sce00051;http://www.kegg.jp/dbget-bin/www_bget?sce:YCL040W+sce:YDR516C+sce:YFR053C+sce:YGL253W+sce:YLR446W
84;75;6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 2 [EC:2.7.1.105 3.1.3.46];FBP26;sce:YJL155C;sce00051;http://www.kegg.jp/dbget-bin/www_bget?sce:YJL155C+sce:YLR345W
85;76;6-phosphofructo-2-kinase [EC:2.7.1.105];PFK26;sce:YIL107C;sce00051;http://www.kegg.jp/dbget-bin/www_bget?sce:YIL107C+sce:YOL136C
86;78;mannose-6-phosphate isomerase [EC:5.3.1.8];PMI40;sce:YER003C;sce00051;http://www.kegg.jp/dbget-bin/www_bget?sce:YER003C
87;79;phosphomannomutase [EC:5.4.2.8];SEC53;sce:YFL045C;sce00051;http://www.kegg.jp/dbget-bin/www_bget?sce:YFL045C
88;84;mannose-1-phosphate guanylyltransferase [EC:2.7.7.13];PSA1;sce:YDL055C;sce00051;http://www.kegg.jp/dbget-bin/www_bget?sce:YDL055C
89;88;6-phosphofructokinase 1 [EC:2.7.1.11];PFK1;sce:YGR240C;sce00051;http://www.kegg.jp/dbget-bin/www_bget?sce:YGR240C+sce:YMR205C
90;93;triosephosphate isomerase (TIM) [EC:5.3.1.1];TPI1;sce:YDR050C;sce00051;http://www.kegg.jp/dbget-bin/www_bget?sce:YDR050C
91;94;fructose-bisphosphate aldolase, class II [EC:4.1.2.13];FBA1;sce:YKL060C;sce00051;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL060C
92;95;triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:2.7.1.28 2.7.1.29 4.6.1.15];DAK2;sce:YFL053W;sce00051;http://www.kegg.jp/dbget-bin/www_bget?sce:YFL053W+sce:YML070W
93;96;fructose-bisphosphate aldolase, class II [EC:4.1.2.13];FBA1;sce:YKL060C;sce00051;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL060C
94;105;fructose-1,6-bisphosphatase I [EC:3.1.3.11];FBP1;sce:YLR377C;sce00051;http://www.kegg.jp/dbget-bin/www_bget?sce:YLR377C
95;57;6-phosphofructokinase 1 [EC:2.7.1.11];PFK1;sce:YGR240C;sce00052;http://www.kegg.jp/dbget-bin/www_bget?sce:YGR240C+sce:YMR205C
96;62;beta-fructofuranosidase [EC:3.2.1.26];SUC2;sce:YIL162W;sce00052;http://www.kegg.jp/dbget-bin/www_bget?sce:YIL162W
97;66;beta-fructofuranosidase [EC:3.2.1.26];SUC2;sce:YIL162W;sce00052;http://www.kegg.jp/dbget-bin/www_bget?sce:YIL162W
98;74;hexokinase [EC:2.7.1.1];GLK1;sce:YCL040W;sce00052;http://www.kegg.jp/dbget-bin/www_bget?sce:YCL040W+sce:YDR516C+sce:YFR053C+sce:YGL253W+sce:YLR446W
99;77;phosphoglucomutase [EC:5.4.2.2];PGM1;sce:YKL127W;sce00052;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL127W+sce:YMR105C+sce:YMR278W
100;79;UDP-glucose 4-epimerase [EC:5.1.3.2];GAL10;sce:YBR019C;sce00052;http://www.kegg.jp/dbget-bin/www_bget?sce:YBR019C
101;80;UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9];(RefSeq);sce:YHL012W;sce00052;http://www.kegg.jp/dbget-bin/www_bget?sce:YHL012W+sce:YKL035W
102;82;UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12];GAL7;sce:YBR018C;sce00052;http://www.kegg.jp/dbget-bin/www_bget?sce:YBR018C
103;156;oligo-1,6-glucosidase [EC:3.2.1.10];MAL32;sce:YBR299W;sce00052;http://www.kegg.jp/dbget-bin/www_bget?sce:YBR299W+sce:YGR287C+sce:YGR292W+sce:YIL172C+sce:YJL216C+sce:YJL221C+sce:YOL157C
104;171;galactokinase [EC:2.7.1.6];GAL1;sce:YBR020W;sce00052;http://www.kegg.jp/dbget-bin/www_bget?sce:YBR020W+sce:YDR009W
105;172;UDP-glucose 4-epimerase [EC:5.1.3.2];GAL10;sce:YBR019C;sce00052;http://www.kegg.jp/dbget-bin/www_bget?sce:YBR019C
106;59;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];CEM1;sce:YER061C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YER061C
107;60;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];OAR1;sce:YKL055C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL055C
108;64;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];CEM1;sce:YER061C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YER061C
109;65;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];CEM1;sce:YER061C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YER061C
110;66;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];CEM1;sce:YER061C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YER061C
111;67;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];CEM1;sce:YER061C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YER061C
112;68;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];CEM1;sce:YER061C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YER061C
113;69;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];CEM1;sce:YER061C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YER061C
114;77;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
115;79;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
116;81;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];OAR1;sce:YKL055C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL055C
117;82;fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86];FAS2;sce:YPL231W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YPL231W
118;85;fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86];FAS2;sce:YPL231W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YPL231W
119;88;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
120;90;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
121;92;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];OAR1;sce:YKL055C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL055C
122;93;fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86];FAS2;sce:YPL231W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YPL231W
123;96;fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86];FAS2;sce:YPL231W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YPL231W
124;99;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
125;101;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
126;103;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];OAR1;sce:YKL055C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL055C
127;104;fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86];FAS2;sce:YPL231W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YPL231W
128;107;fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86];FAS2;sce:YPL231W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YPL231W
129;110;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
130;112;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
131;114;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];OAR1;sce:YKL055C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL055C
132;115;fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86];FAS2;sce:YPL231W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YPL231W
133;118;fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86];FAS2;sce:YPL231W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YPL231W
134;121;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
135;123;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
136;125;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];OAR1;sce:YKL055C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL055C
137;126;fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86];FAS2;sce:YPL231W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YPL231W
138;129;fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86];FAS2;sce:YPL231W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YPL231W
139;132;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
140;134;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
141;136;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];OAR1;sce:YKL055C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL055C
142;137;fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86];FAS2;sce:YPL231W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YPL231W
143;141;fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86];FAS2;sce:YPL231W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YPL231W
144;143;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
145;146;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
146;148;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];OAR1;sce:YKL055C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL055C
147;149;fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86];FAS2;sce:YPL231W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YPL231W
148;151;fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86];FAS2;sce:YPL231W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YPL231W
149;153;[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39];MCT1;sce:YOR221C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YOR221C
150;154;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
151;157;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
152;159;acetyl-CoA carboxylase / biotin carboxylase 1 [EC:6.4.1.2 6.3.4.14 2.1.3.15];HFA1;sce:YMR207C;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YMR207C+sce:YNR016C
153;260;fatty acid synthase subunit beta, fungi type [EC:2.3.1.86];FAS1;sce:YKL182W;sce00061;http://www.kegg.jp/dbget-bin/www_bget?sce:YKL182W
