;n;enzima;gen;nob_Keeg;path;link
20;65;hexokinase [EC:2.7.1.1];HXK3;ath:AT1G47840;ath00010;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G47840+ath:AT1G50460+ath:AT2G19860+ath:AT3G20040+ath:AT4G29130+ath:AT4G37840
21;67;glucose-6-phosphate isomerase [EC:5.3.1.9];PGI1;ath:AT4G24620;ath00010;http://www.kegg.jp/dbget-bin/www_bget?ath:AT4G24620+ath:AT5G42740
22;68;glucose-6-phosphate 1-epimerase [EC:5.1.3.15];(RefSeq);ath:AT3G01590;ath00010;http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G01590+ath:AT3G61610+ath:AT4G23730+ath:AT4G25900+ath:AT5G14500+ath:AT5G57330+ath:AT5G66530
23;69;aldose 1-epimerase [EC:5.1.3.3];(RefSeq);ath:AT3G01260;ath00010;http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G01260+ath:AT3G17940+ath:AT3G47800+ath:AT5G15140
24;71;hexokinase [EC:2.7.1.1];HXK3;ath:AT1G47840;ath00010;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G47840+ath:AT1G50460+ath:AT2G19860+ath:AT3G20040+ath:AT4G29130+ath:AT4G37840
25;75;dihydrolipoamide dehydrogenase [EC:1.8.1.4];mtLPD1;ath:AT1G48030;ath00010;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G48030+ath:AT3G16950+ath:AT3G17240+ath:AT4G16155
26;76;phosphoglycerate kinase [EC:2.7.2.3];(RefSeq);ath:AT1G56190;ath00010;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G56190+ath:AT1G79550+ath:AT3G12780
27;116;phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49];PCK1;ath:AT4G37870;ath00010;http://www.kegg.jp/dbget-bin/www_bget?ath:AT4G37870+ath:AT5G65690
28;122;glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9];ALDH11A3;ath:AT2G24270;ath00010;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G24270
29;131;acetate/butyrate---CoA ligase [EC:6.2.1.1 6.2.1.2];AAE7;ath:AT3G16910;ath00010;http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G16910+ath:AT5G36880
30;137;2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12];iPGAM1;ath:AT1G09780;ath00010;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G09780+ath:AT3G08590+ath:AT3G50520
31;140;multiple inositol-polyphosphate phosphatase / 2,3-bisphosphoglycerate 3-phosphatase [EC:3.1.3.62 3.1.3.80];(RefSeq);ath:AT1G09870;ath00010;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G09870
32;146;diphosphate-dependent phosphofructokinase [EC:2.7.1.90];(RefSeq);ath:AT1G12000;ath00010;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G12000+ath:AT1G20950+ath:AT1G76550+ath:AT4G04040
33;28;dihydrolipoamide dehydrogenase [EC:1.8.1.4];mtLPD1;ath:AT1G48030;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G48030+ath:AT3G16950+ath:AT3G17240+ath:AT4G16155
34;29;2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2];(RefSeq);ath:AT3G55410;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G55410+ath:AT5G65750
35;30;2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2];(RefSeq);ath:AT3G55410;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G55410+ath:AT5G65750
36;31;2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61];(RefSeq);ath:AT4G26910;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT4G26910+ath:AT5G55070
37;32;succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5];(RefSeq);ath:AT2G20420;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G20420+ath:AT5G08300+ath:AT5G23250
38;33;succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5];(RefSeq);ath:AT2G20420;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G20420+ath:AT5G08300+ath:AT5G23250
39;34;isocitrate dehydrogenase [EC:1.1.1.42];ICDH;ath:AT1G54340;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G54340+ath:AT1G65930+ath:AT5G14590
40;35;isocitrate dehydrogenase (NAD+) [EC:1.1.1.41];IDH-IV;ath:AT1G32480;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G32480+ath:AT2G17130+ath:AT3G09810+ath:AT4G35260+ath:AT4G35650+ath:AT5G03290
41;36;isocitrate dehydrogenase [EC:1.1.1.42];ICDH;ath:AT1G54340;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G54340+ath:AT1G65930+ath:AT5G14590
42;37;ATP citrate (pro-S)-lyase [EC:2.3.3.8];ACLA-3;ath:AT1G09430;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G09430+ath:AT1G10670+ath:AT1G60810+ath:AT3G06650+ath:AT5G49460
43;38;fumarate hydratase, class II [EC:4.2.1.2];FUM1;ath:AT2G47510;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G47510+ath:AT5G50950
44;39;aconitate hydratase [EC:4.2.1.3];ACO3;ath:AT2G05710;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G05710+ath:AT4G26970+ath:AT4G35830
45;40;aconitate hydratase [EC:4.2.1.3];ACO3;ath:AT2G05710;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G05710+ath:AT4G26970+ath:AT4G35830
46;41;citrate synthase [EC:2.3.3.1];CSY3;ath:AT2G42790;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G42790+ath:AT2G44350+ath:AT3G58740+ath:AT3G58750+ath:AT3G60100
47;42;malate dehydrogenase [EC:1.1.1.37];c-NAD-MDH1;ath:AT1G04410;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G04410+ath:AT1G53240+ath:AT2G22780+ath:AT3G15020+ath:AT3G47520+ath:AT5G09660+ath:AT5G43330+ath:AT5G56720
48;75;pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1];PDH-E1_ALPHA;ath:AT1G01090;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G01090+ath:AT1G24180+ath:AT1G30120+ath:AT1G59900+ath:AT2G34590+ath:AT5G50850
49;77;pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1];PDH-E1_ALPHA;ath:AT1G01090;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G01090+ath:AT1G24180+ath:AT1G30120+ath:AT1G59900+ath:AT2G34590+ath:AT5G50850
50;80;dihydrolipoamide dehydrogenase [EC:1.8.1.4];mtLPD1;ath:AT1G48030;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G48030+ath:AT3G16950+ath:AT3G17240+ath:AT4G16155
51;82;pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12];EMB3003;ath:AT1G34430;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G34430+ath:AT1G54220+ath:AT3G13930+ath:AT3G25860+ath:AT3G52200
52;86;phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49];PCK1;ath:AT4G37870;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT4G37870+ath:AT5G65690
53;92;succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1];SDH1-2;ath:AT2G18450;ath00020;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G18450+ath:AT3G27380+ath:AT4G32210+ath:AT5G09600+ath:AT5G40650+ath:AT5G65165+ath:AT5G66760
54;37;glucose-6-phosphate isomerase [EC:5.3.1.9];PGI1;ath:AT4G24620;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT4G24620+ath:AT5G42740
55;40;ribokinase [EC:2.7.1.15];(RefSeq);ath:AT1G17160;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G17160
56;43;ribose-phosphate pyrophosphokinase [EC:2.7.6.1];PRS2;ath:AT1G32380;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G32380+ath:AT2G35390+ath:AT2G44530
57;45;ribokinase [EC:2.7.1.15];(RefSeq);ath:AT1G17160;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G17160
58;46;transketolase [EC:2.2.1.1];(RefSeq);ath:AT2G45290;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G45290+ath:AT3G60750
59;47;ribose 5-phosphate isomerase A [EC:5.3.1.6];RSW10;ath:AT1G71100;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G71100+ath:AT2G01290+ath:AT3G04790+ath:AT5G44520
60;48;ribulose-phosphate 3-epimerase [EC:5.1.3.1];(RefSeq);ath:AT1G63290;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G63290+ath:AT3G01850+ath:AT5G61410
61;49;transketolase [EC:2.2.1.1];(RefSeq);ath:AT2G45290;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G45290+ath:AT3G60750
62;50;fructose-bisphosphate aldolase, class I [EC:4.1.2.13];PDE345;ath:AT2G01140;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G01140+ath:AT2G21330+ath:AT2G36460+ath:AT3G52930+ath:AT4G26520+ath:AT4G26530+ath:AT4G38970+ath:AT5G03690
63;51;6-phosphofructokinase 1 [EC:2.7.1.11];PFK5;ath:AT2G22480;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G22480+ath:AT4G26270+ath:AT4G29220+ath:AT4G32840+ath:AT5G47810+ath:AT5G56630+ath:AT5G61580
64;52;fructose-1,6-bisphosphatase I [EC:3.1.3.11];FBP;ath:AT1G43670;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G43670+ath:AT3G54050+ath:AT5G64380
65;53;glucose-6-phosphate isomerase [EC:5.3.1.9];PGI1;ath:AT4G24620;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT4G24620+ath:AT5G42740
66;56;6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343];(RefSeq);ath:AT1G64190;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G64190+ath:AT3G02360+ath:AT5G41670
67;57;6-phosphogluconolactonase [EC:3.1.1.31];PGL1;ath:AT1G13700;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G13700+ath:AT3G49360+ath:AT5G24400+ath:AT5G24410+ath:AT5G24420
68;58;glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363];G6PD4;ath:AT1G09420;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G09420+ath:AT1G24280+ath:AT3G27300+ath:AT5G13110+ath:AT5G35790+ath:AT5G40760
69;62;gluconokinase [EC:2.7.1.12];(RefSeq);ath:AT2G16790;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G16790
70;77;transaldolase [EC:2.2.1.2];(RefSeq);ath:AT1G12230;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G12230+ath:AT5G13420
71;78;phosphoglucomutase [EC:5.4.2.2];PGM3;ath:AT1G23190;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G23190+ath:AT1G70730+ath:AT5G51820
72;146;glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9];ALDH11A3;ath:AT2G24270;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G24270
73;156;6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343];(RefSeq);ath:AT1G64190;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G64190+ath:AT3G02360+ath:AT5G41670
74;157;glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363];G6PD4;ath:AT1G09420;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G09420+ath:AT1G24280+ath:AT3G27300+ath:AT5G13110+ath:AT5G35790+ath:AT5G40760
75;160;diphosphate-dependent phosphofructokinase [EC:2.7.1.90];(RefSeq);ath:AT1G12000;ath00030;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G12000+ath:AT1G20950+ath:AT1G76550+ath:AT4G04040
76;66;polygalacturonase [EC:3.2.1.15];(RefSeq);ath:AT1G05650;ath00040;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G05650+ath:AT1G05660+ath:AT1G65570+ath:AT2G41850+ath:AT2G43860+ath:AT2G43870+ath:AT2G43880+ath:AT2G43890+ath:AT3G07970+ath:AT3G15720+ath:AT3G57510+ath:AT3G59850+ath:AT4G32370+ath:AT4G32375+ath:AT4G32380+ath:AT4G35670+ath:AT5G14650+ath:AT5G17200+ath:AT5G27530+ath:AT5G39910+ath:AT5G44830+ath:AT5G44840
77;76;D-ribulokinase [EC:2.7.1.47];XK-1;ath:AT2G21370;ath00040;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G21370
78;78;ribulose-phosphate 3-epimerase [EC:5.1.3.1];(RefSeq);ath:AT1G63290;ath00040;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G63290+ath:AT3G01850+ath:AT5G61410
79;84;xylulokinase [EC:2.7.1.17];XK-2;ath:AT5G49650;ath00040;http://www.kegg.jp/dbget-bin/www_bget?ath:AT5G49650
80;91;xylose isomerase [EC:5.3.1.5];(RefSeq);ath:AT5G57655;ath00040;http://www.kegg.jp/dbget-bin/www_bget?ath:AT5G57655
81;100;UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9];UGP1;ath:AT3G03250;ath00040;http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G03250+ath:AT5G17310
82;102;UDPglucose 6-dehydrogenase [EC:1.1.1.22];UGD1;ath:AT1G26570;ath00040;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G26570+ath:AT3G01010+ath:AT3G29360+ath:AT5G15490+ath:AT5G39320
83;104;glucuronokinase [EC:2.7.1.43];GLCAK;ath:AT3G01640;ath00040;http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G01640+ath:AT5G14470
84;105;UDP-sugar pyrophosphorylase [EC:2.7.7.64];USP;ath:AT5G52560;ath00040;http://www.kegg.jp/dbget-bin/www_bget?ath:AT5G52560
85;124;galacturan 1,4-alpha-galacturonidase [EC:3.2.1.67];PGA4;ath:AT1G02790;ath00040;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G02790+ath:AT3G07850+ath:AT3G14040+ath:AT4G18180
86;125;polygalacturonase [EC:3.2.1.15];(RefSeq);ath:AT1G05650;ath00040;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G05650+ath:AT1G05660+ath:AT1G65570+ath:AT2G41850+ath:AT2G43860+ath:AT2G43870+ath:AT2G43880+ath:AT2G43890+ath:AT3G07970+ath:AT3G15720+ath:AT3G57510+ath:AT3G59850+ath:AT4G32370+ath:AT4G32375+ath:AT4G32380+ath:AT4G35670+ath:AT5G14650+ath:AT5G17200+ath:AT5G27530+ath:AT5G39910+ath:AT5G44830+ath:AT5G44840
87;126;pectinesterase [EC:3.1.1.11];(RefSeq);ath:AT1G02810;ath00040;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G02810+ath:AT1G11580+ath:AT1G11590+ath:AT1G53830+ath:AT1G69940+ath:AT2G21610+ath:AT2G45220+ath:AT2G47030+ath:AT2G47550+ath:AT3G05610+ath:AT3G05620+ath:AT3G10720+ath:AT3G14310+ath:AT3G29090+ath:AT3G43270+ath:AT3G47400+ath:AT4G02320+ath:AT4G02330+ath:AT4G03930+ath:AT4G33220+ath:AT5G04970+ath:AT5G19730+ath:AT5G27870+ath:AT5G49180+ath:AT5G51490+ath:AT5G51500+ath:AT5G55590
88;127;pectate lyase [EC:4.2.2.2];(RefSeq);ath:AT1G04680;ath00040;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G04680+ath:AT1G11920+ath:AT1G14420+ath:AT1G30350+ath:AT1G67750+ath:AT2G02720+ath:AT3G01270+ath:AT3G07010+ath:AT3G09540+ath:AT3G24230+ath:AT3G24670+ath:AT3G27400+ath:AT3G53190+ath:AT3G54920+ath:AT3G55140+ath:AT4G13210+ath:AT4G13710+ath:AT4G22080+ath:AT4G22090+ath:AT4G24780+ath:AT5G04310+ath:AT5G09280+ath:AT5G15110+ath:AT5G48900+ath:AT5G55720+ath:AT5G63180
89;215;L-iditol 2-dehydrogenase [EC:1.1.1.14];(RefSeq);ath:AT5G51970;ath00040;http://www.kegg.jp/dbget-bin/www_bget?ath:AT5G51970
90;58;L-iditol 2-dehydrogenase [EC:1.1.1.14];(RefSeq);ath:AT5G51970;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT5G51970
91;59;xylose isomerase [EC:5.3.1.5];(RefSeq);ath:AT5G57655;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT5G57655
92;69;mannan endo-1,4-beta-mannosidase [EC:3.2.1.78];MAN1;ath:AT1G02310;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G02310+ath:AT2G20680+ath:AT3G10890+ath:AT3G10900+ath:AT3G30540+ath:AT4G28320+ath:AT5G01930+ath:AT5G66460
93;70;hexokinase [EC:2.7.1.1];HXK3;ath:AT1G47840;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G47840+ath:AT1G50460+ath:AT2G19860+ath:AT3G20040+ath:AT4G29130+ath:AT4G37840
94;73;hexokinase [EC:2.7.1.1];HXK3;ath:AT1G47840;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G47840+ath:AT1G50460+ath:AT2G19860+ath:AT3G20040+ath:AT4G29130+ath:AT4G37840
95;74;fructokinase [EC:2.7.1.4];(RefSeq);ath:AT1G06020;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G06020+ath:AT1G06030+ath:AT1G50390+ath:AT1G66430+ath:AT2G31390+ath:AT3G59480+ath:AT4G10260+ath:AT5G51830
96;75;6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 3 [EC:2.7.1.105 3.1.3.46];F2KP;ath:AT1G07110;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G07110
97;78;mannose-6-phosphate isomerase [EC:5.3.1.8];DIN9;ath:AT1G67070;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G67070+ath:AT3G02570
98;79;phosphomannomutase [EC:5.4.2.8];PMM;ath:AT2G45790;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G45790
99;82;GDP-L-fucose synthase [EC:1.1.1.271];GER2;ath:AT1G17890;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G17890+ath:AT1G73250
100;83;GDPmannose 4,6-dehydratase [EC:4.2.1.47];MUR1;ath:AT3G51160;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G51160+ath:AT5G66280
101;84;mannose-1-phosphate guanylyltransferase [EC:2.7.7.13];(RefSeq);ath:AT1G74910;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G74910+ath:AT2G39770+ath:AT3G55590+ath:AT4G30570
102;88;6-phosphofructokinase 1 [EC:2.7.1.11];PFK5;ath:AT2G22480;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G22480+ath:AT4G26270+ath:AT4G29220+ath:AT4G32840+ath:AT5G47810+ath:AT5G56630+ath:AT5G61580
103;89;diphosphate-dependent phosphofructokinase [EC:2.7.1.90];(RefSeq);ath:AT1G12000;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G12000+ath:AT1G20950+ath:AT1G76550+ath:AT4G04040
104;93;triosephosphate isomerase (TIM) [EC:5.3.1.1];TIM;ath:AT2G21170;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G21170+ath:AT3G55440
105;94;fructose-bisphosphate aldolase, class I [EC:4.1.2.13];PDE345;ath:AT2G01140;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G01140+ath:AT2G21330+ath:AT2G36460+ath:AT3G52930+ath:AT4G26520+ath:AT4G26530+ath:AT4G38970+ath:AT5G03690
106;95;triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:2.7.1.28 2.7.1.29 4.6.1.15];(RefSeq);ath:AT1G48430;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G48430+ath:AT3G17770
107;96;fructose-bisphosphate aldolase, class I [EC:4.1.2.13];PDE345;ath:AT2G01140;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G01140+ath:AT2G21330+ath:AT2G36460+ath:AT3G52930+ath:AT4G26520+ath:AT4G26530+ath:AT4G38970+ath:AT5G03690
108;105;fructose-1,6-bisphosphatase I [EC:3.1.3.11];FBP;ath:AT1G43670;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G43670+ath:AT3G54050+ath:AT5G64380
109;113;ADP-sugar diphosphatase [EC:3.6.1.21];NUDX14;ath:AT4G11980;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT4G11980
110;117;fucokinase [EC:2.7.1.52];FKGP;ath:AT1G01220;ath00051;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G01220
111;55;alpha-galactosidase [EC:3.2.1.22];(RefSeq);ath:AT3G56310;ath00052;http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G56310+ath:AT5G08370+ath:AT5G08380
112;57;6-phosphofructokinase 1 [EC:2.7.1.11];PFK5;ath:AT2G22480;ath00052;http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G22480+ath:AT4G26270+ath:AT4G29220+ath:AT4G32840+ath:AT5G47810+ath:AT5G56630+ath:AT5G61580
113;61;alpha-galactosidase [EC:3.2.1.22];(RefSeq);ath:AT3G56310;ath00052;http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G56310+ath:AT5G08370+ath:AT5G08380
114;62;beta-fructofuranosidase [EC:3.2.1.26];ATBETAFRUCT4;ath:AT1G12240;ath00052;http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G12240+ath:AT1G62660+ath:AT2G36190+ath:AT3G13784+ath:AT3G13790+ath:AT3G52600+ath:AT5G11920
