;n;enzima;gen;nob_Keeg;path;link
19;76;phosphoglycerate kinase [EC:2.7.2.3];pgk;cac:CA_C0710;cac00010;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0710
20;79;sugar PTS system EIIA component [EC:2.7.1.-];(RefSeq);cac:CA_C1354;cac00010;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1354+cac:CA_C2995+cac:CA_C3427
21;80;sugar PTS system EIIA component [EC:2.7.1.-];(RefSeq);cac:CA_C1354;cac00010;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1354+cac:CA_C2995+cac:CA_C3427
22;81;6-phospho-beta-glucosidase [EC:3.2.1.86];(RefSeq);cac:CA_C0385;cac00010;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0385+cac:CA_C0743+cac:CA_C1084+cac:CA_C1405+cac:CA_C1408+cac:CA_C3426+cac:CA_P0010
23;82;6-phospho-beta-glucosidase [EC:3.2.1.86];(RefSeq);cac:CA_C0385;cac00010;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0385+cac:CA_C0743+cac:CA_C1084+cac:CA_C1405+cac:CA_C1408+cac:CA_C3426+cac:CA_P0010
24;122;glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9];(RefSeq);cac:CA_C3657;cac00010;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3657
25;124;pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-];(RefSeq);cac:CA_C2229;cac00010;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2229+cac:CA_C2499
26;137;2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12];pgm;cac:CA_C0712;cac00010;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0712
27;144;2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11];(RefSeq);cac:CA_C2458;cac00010;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2458+cac:CA_C2459
28;35;isocitrate dehydrogenase (NAD+) [EC:1.1.1.41];citC;cac:CA_C0972;cac00020;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0972
29;38;fumarate hydratase subunit beta [EC:4.2.1.2];(RefSeq);cac:CA_C3090;cac00020;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3090+cac:CA_C3091
30;39;aconitate hydratase [EC:4.2.1.3];citB;cac:CA_C0971;cac00020;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0971
31;40;aconitate hydratase [EC:4.2.1.3];citB;cac:CA_C0971;cac00020;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0971
32;43;pyruvate carboxylase [EC:6.4.1.1];pykA;cac:CA_C2660;cac00020;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2660
33;99;2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11];(RefSeq);cac:CA_C2458;cac00020;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2458+cac:CA_C2459
34;101;pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-];(RefSeq);cac:CA_C2229;cac00020;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2229+cac:CA_C2499
35;102;2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11];(RefSeq);cac:CA_C2458;cac00020;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2458+cac:CA_C2459
36;103;2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11];(RefSeq);cac:CA_C2458;cac00020;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2458+cac:CA_C2459
37;104;citrate (Re)-synthase [EC:2.3.3.3];(RefSeq);cac:CA_C0970;cac00020;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0970
38;37;glucose-6-phosphate isomerase [EC:5.3.1.9];pgi;cac:CA_C2680;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2680
39;38;2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42];kdgA;cac:CA_C0394;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0394+cac:CA_C2973
40;41;phosphopentomutase [EC:5.4.2.7];deoB;cac:CA_C2065;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2065
41;42;deoxyribose-phosphate aldolase [EC:4.1.2.4];deoC;cac:CA_C1545;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1545
42;43;ribose-phosphate pyrophosphokinase [EC:2.7.6.1];(RefSeq);cac:CA_C0819;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0819+cac:CA_C3221
43;44;phosphopentomutase [EC:5.4.2.7];deoB;cac:CA_C2065;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2065
44;46;transketolase [EC:2.2.1.1];tkt;cac:CA_C0944;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0944+cac:CA_C1348
45;47;ribose 5-phosphate isomerase B [EC:5.3.1.6];(RefSeq);cac:CA_C0726;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0726+cac:CA_C1431+cac:CA_C2880
46;48;ribulose-phosphate 3-epimerase [EC:5.1.3.1];(RefSeq);cac:CA_C1730;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1730
47;49;transketolase [EC:2.2.1.1];tkt;cac:CA_C0944;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0944+cac:CA_C1348
48;50;fructose-bisphosphate aldolase, class II [EC:4.1.2.13];(RefSeq);cac:CA_C0827;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0827+cac:CA_P0064
49;51;6-phosphofructokinase 1 [EC:2.7.1.11];pfkA;cac:CA_C0517;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0517
50;52;fructose-1,6-bisphosphatase II [EC:3.1.3.11];glpX;cac:CA_C1088;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1088+cac:CA_C1572
51;53;glucose-6-phosphate isomerase [EC:5.3.1.9];pgi;cac:CA_C2680;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2680
52;60;2-dehydro-3-deoxygluconokinase [EC:2.7.1.45];kdgK;cac:CA_C0395;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0395+cac:CA_C2684
53;77;transaldolase [EC:2.2.1.2];(RefSeq);cac:CA_C1347;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1347
54;78;phosphoglucomutase [EC:5.4.2.2];(RefSeq);cac:CA_C2337;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2337
55;86;aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5];(RefSeq);cac:CA_C2018;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2018
56;93;xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22];(RefSeq);cac:CA_C1343;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1343
57;135;3-hexulose-6-phosphate synthase [EC:4.1.2.43];(RefSeq);cac:CA_C0396;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0396
58;137;6-phospho-3-hexuloisomerase [EC:5.3.1.27];(RefSeq);cac:CA_C0397;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0397
59;146;glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9];(RefSeq);cac:CA_C3657;cac00030;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3657
60;72;L-arabinose isomerase [EC:5.3.1.4];araA;cac:CA_C1342;cac00040;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1342+cac:CA_C1346
61;78;ribulose-phosphate 3-epimerase [EC:5.1.3.1];(RefSeq);cac:CA_C1730;cac00040;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1730
62;79;L-ribulose-5-phosphate 4-epimerase [EC:5.1.3.4];araD;cac:CA_C1341;cac00040;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1341
63;84;xylulokinase [EC:2.7.1.17];xylB;cac:CA_C2612;cac00040;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2612
64;100;UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9];(RefSeq);cac:CA_C2250;cac00040;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2250+cac:CA_C2335
65;106;glucuronate isomerase [EC:5.3.1.12];uxaC;cac:CA_C0692;cac00040;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0692
66;108;mannonate dehydratase [EC:4.2.1.8];uxuA;cac:CA_C1332;cac00040;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1332
67;109;altronate hydrolase [EC:4.2.1.7];(RefSeq);cac:CA_C0696;cac00040;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0696
68;110;glucuronate isomerase [EC:5.3.1.12];uxaC;cac:CA_C0692;cac00040;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0692
69;111;tagaturonate reductase [EC:1.1.1.58];(RefSeq);cac:CA_C0695;cac00040;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0695
70;130;2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127];kduD;cac:CA_C0361;cac00040;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0361
71;54;fructose PTS system EIIA component [EC:2.7.1.202];(RefSeq);cac:CA_C0233;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0233+cac:CA_C0234
72;67;mannitol PTS system EIICBA or EIICB component [EC:2.7.1.197];MtlA;cac:CA_C0154;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0154+cac:CA_C0156
73;69;mannan endo-1,4-beta-mannosidase [EC:3.2.1.78];manB;cac:CA_C0332;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0332
74;72;Pfam: PTSIIB_sorb;(RefSeq);cac:CA_C1458;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1458+cac:CA_P0066+cac:CA_P0067+cac:CA_P0068
75;74;fructokinase [EC:2.7.1.4];(RefSeq);cac:CA_C0424;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0424+cac:CA_C1523
76;77;mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17];MtlD;cac:CA_C0157;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0157
77;78;mannose-6-phosphate isomerase [EC:5.3.1.8];pmi;cac:CA_C2918;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2918
78;79;mannose-1-phosphate guanylyltransferase / phosphomannomutase [EC:2.7.7.13 5.4.2.8];(RefSeq);cac:CA_C2981;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2981
79;82;GDP-L-fucose synthase [EC:1.1.1.271];(RefSeq);cac:CA_C2179;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2179
80;83;GDPmannose 4,6-dehydratase [EC:4.2.1.47];(RefSeq);cac:CA_C2180;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2180
81;84;mannose-1-phosphate guanylyltransferase [EC:2.7.7.13];(RefSeq);cac:CA_C2968;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2968+cac:CA_C2981+cac:CA_C3058+cac:CA_C3072
82;88;6-phosphofructokinase 1 [EC:2.7.1.11];pfkA;cac:CA_C0517;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0517
83;92;1-phosphofructokinase [EC:2.7.1.56];fruB;cac:CA_C0232;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0232
84;93;triosephosphate isomerase (TIM) [EC:5.3.1.1];tpiA;cac:CA_C0711;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0711
85;94;fructose-bisphosphate aldolase, class II [EC:4.1.2.13];(RefSeq);cac:CA_C0827;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0827+cac:CA_P0064
86;96;fructose-bisphosphate aldolase, class II [EC:4.1.2.13];(RefSeq);cac:CA_C0827;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0827+cac:CA_P0064
87;105;fructose-1,6-bisphosphatase II [EC:3.1.3.11];glpX;cac:CA_C1088;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1088+cac:CA_C1572
88;182;fructan beta-fructosidase [EC:3.2.1.80];(RefSeq);cac:CA_C1462;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1462
89;187;ribose 5-phosphate isomerase B [EC:5.3.1.6];(RefSeq);cac:CA_C0726;cac00051;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0726+cac:CA_C2880
90;56;tagatose 6-phosphate kinase [EC:2.7.1.144];lacC;cac:CA_C2951;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2951
91;57;6-phosphofructokinase 1 [EC:2.7.1.11];pfkA;cac:CA_C0517;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0517
92;58;tagatose 1,6-diphosphate aldolase GatY/KbaY [EC:4.1.2.40];gatY;cac:CA_C2952;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2952
93;60;6-phospho-beta-galactosidase [EC:3.2.1.85];lacG;cac:CA_C2963;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2963
94;62;beta-fructofuranosidase [EC:3.2.1.26];sacA;cac:CA_C0425;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0425
95;64;alpha-glucosidase [EC:3.2.1.20];(RefSeq);cac:CA_C2891;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2891
96;66;beta-fructofuranosidase [EC:3.2.1.26];sacA;cac:CA_C0425;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0425
97;67;lactose PTS system EIICB component [EC:2.7.1.207];lacE;cac:CA_C2964;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2964+cac:CA_C2965
98;73;glucokinase [EC:2.7.1.2];glcK;cac:CA_C2613;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2613
99;77;phosphoglucomutase [EC:5.4.2.2];(RefSeq);cac:CA_C2337;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2337
100;79;UDP-glucose 4-epimerase [EC:5.1.3.2];(RefSeq);cac:CA_C0794;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0794+cac:CA_C1429+cac:CA_C2334+cac:CA_C2960
101;80;UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9];(RefSeq);cac:CA_C2250;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2250+cac:CA_C2335
102;82;UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12];galT;cac:CA_C2844;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2844+cac:CA_C2961
103;94;beta-galactosidase [EC:3.2.1.23];(RefSeq);cac:CA_C2514;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2514
104;100;galactose-6-phosphate isomerase [EC:5.3.1.26];lacB;cac:CA_C2953;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2953+cac:CA_C2954
105;101;N-acetylgalactosamine PTS system EIIA component [EC:2.7.1.-];(RefSeq);cac:CA_C1457;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1457
106;110;N-acetylgalactosamine PTS system EIIA component [EC:2.7.1.-];(RefSeq);cac:CA_C1457;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C1457
107;171;galactokinase [EC:2.7.1.6];galK;cac:CA_C2959;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2959
108;172;aldose 1-epimerase [EC:5.1.3.3];(RefSeq);cac:CA_C0697;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0697+cac:CA_C1349
109;175;UDP-galactopyranose mutase [EC:5.4.99.9];(RefSeq);cac:CA_C2169;cac00052;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2169
110;24;enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9];(RefSeq);cac:CA_C3576;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3576
111;25;enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9];(RefSeq);cac:CA_C3576;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3576
112;26;enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9];(RefSeq);cac:CA_C3576;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3576
113;27;enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9];(RefSeq);cac:CA_C3576;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3576
114;28;enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9];(RefSeq);cac:CA_C3576;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3576
115;29;enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9];(RefSeq);cac:CA_C3576;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3576
116;57;enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9];(RefSeq);cac:CA_C3576;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3576
117;58;3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59];fabZ;cac:CA_C3571;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3571
118;59;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];pksF;cac:CA_C2008;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2008+cac:CA_C3573+cac:CA_P0088
119;60;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];fabG;cac:CA_C2626;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2626+cac:CA_C3462+cac:CA_C3574
120;64;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];pksF;cac:CA_C2008;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2008+cac:CA_C3573+cac:CA_P0088
121;65;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];pksF;cac:CA_C2008;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2008+cac:CA_C3573+cac:CA_P0088
122;66;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];pksF;cac:CA_C2008;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2008+cac:CA_C3573+cac:CA_P0088
123;67;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];pksF;cac:CA_C2008;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2008+cac:CA_C3573+cac:CA_P0088
124;68;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];pksF;cac:CA_C2008;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2008+cac:CA_C3573+cac:CA_P0088
125;69;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];pksF;cac:CA_C2008;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2008+cac:CA_C3573+cac:CA_P0088
126;81;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];fabG;cac:CA_C2626;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2626+cac:CA_C3462+cac:CA_C3574
127;92;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];fabG;cac:CA_C2626;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2626+cac:CA_C3462+cac:CA_C3574
128;103;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];fabG;cac:CA_C2626;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2626+cac:CA_C3462+cac:CA_C3574
129;114;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];fabG;cac:CA_C2626;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2626+cac:CA_C3462+cac:CA_C3574
130;125;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];fabG;cac:CA_C2626;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2626+cac:CA_C3462+cac:CA_C3574
131;136;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];fabG;cac:CA_C2626;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2626+cac:CA_C3462+cac:CA_C3574
132;148;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100];fabG;cac:CA_C2626;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2626+cac:CA_C3462+cac:CA_C3574
133;153;[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39];fabD;cac:CA_C3575;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3575
134;159;acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15];accA;cac:CA_C3568;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3568+cac:CA_C3569+cac:CA_C3570+cac:CA_C3572
135;263;enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9];(RefSeq);cac:CA_C3576;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3576
136;265;3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179];pksF;cac:CA_C2008;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C2008+cac:CA_C3573+cac:CA_P0088
137;268;3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180];(RefSeq);cac:CA_C0814;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0814+cac:CA_C3578
138;269;enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44];(RefSeq);cac:CA_C0462;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0462
139;270;enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44];(RefSeq);cac:CA_C0462;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0462
140;271;enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44];(RefSeq);cac:CA_C0462;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0462
141;272;3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59];fabZ;cac:CA_C3571;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3571
142;274;3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59];fabZ;cac:CA_C3571;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3571
143;275;enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44];(RefSeq);cac:CA_C0462;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C0462
144;277;3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59];fabZ;cac:CA_C3571;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3571
145;279;3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59];fabZ;cac:CA_C3571;cac00061;http://www.kegg.jp/dbget-bin/www_bget?cac:CA_C3571
