;n;enzima;gen;nob_Keeg;path;link
67;52;fructose-1,6-bisphosphatase II [EC:3.1.3.11];yggF;sfx:S3121;sfx00030;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3121+sfx:S3744+sfx:S4520
68;53;glucose-6-phosphate isomerase [EC:5.3.1.9];pgi;sfx:S3551;sfx00030;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3551
69;56;6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343];gnd;sfx:S2212;sfx00030;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2212
70;57;6-phosphogluconolactonase [EC:3.1.1.31];ybhE;sfx:S0935;sfx00030;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0935
71;58;glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363];zwf;sfx:S1928;sfx00030;http://www.kegg.jp/dbget-bin/www_bget?sfx:S1928
72;60;2-dehydro-3-deoxygluconokinase [EC:2.7.1.45];kdgK;sfx:S4209;sfx00030;http://www.kegg.jp/dbget-bin/www_bget?sfx:S4209
73;61;phosphogluconate dehydratase [EC:4.2.1.12];edd;sfx:S1927;sfx00030;http://www.kegg.jp/dbget-bin/www_bget?sfx:S1927
74;62;gluconokinase [EC:2.7.1.12];gntK;sfx:S4303;sfx00030;http://www.kegg.jp/dbget-bin/www_bget?sfx:S4303
75;65;quinoprotein glucose dehydrogenase [EC:1.1.5.2];gcd;sfx:S0123;sfx00030;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0123
76;77;transaldolase [EC:2.2.1.2];talB;sfx:S0008;sfx00030;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0008+sfx:S2657
77;78;phosphoglucomutase [EC:5.4.2.2];pgm;sfx:S0616;sfx00030;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0616
78;95;glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215];yiaE;sfx:S4182;sfx00030;http://www.kegg.jp/dbget-bin/www_bget?sfx:S4182
79;156;6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343];gnd;sfx:S2212;sfx00030;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2212
80;157;glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363];zwf;sfx:S1928;sfx00030;http://www.kegg.jp/dbget-bin/www_bget?sfx:S1928
81;68;3-dehydro-L-gulonate-6-phosphate decarboxylase [EC:4.1.1.85];sgaH;sfx:S4621;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S4621
82;71;beta-glucuronidase [EC:3.2.1.31];uidA;sfx:S1771;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S1771
83;72;L-arabinose isomerase [EC:5.3.1.4];araA;sfx:S0059;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0059
84;74;L-ribulokinase [EC:2.7.1.16];araB;sfx:S0060;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0060
85;77;L-ribulokinase [EC:2.7.1.16];araB;sfx:S0060;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0060
86;78;ribulose-phosphate 3-epimerase [EC:5.1.3.1];rpe;sfx:S4358;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S4358
87;79;L-ribulose-5-phosphate 4-epimerase [EC:5.1.3.4];araD;sfx:S0058;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0058+sfx:S4623
88;82;L-ribulose-5-phosphate 3-epimerase [EC:5.1.3.22];sgaU;sfx:S4622;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S4622
89;84;xylulokinase [EC:2.7.1.17];xylB;sfx:S4161;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S4161
90;100;UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9];galU;sfx:S1322;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S1322+sfx:S2228
91;106;glucuronate isomerase [EC:5.3.1.12];uxaC;sfx:S3339;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3339
92;107;fructuronate reductase [EC:1.1.1.57];uxuB;sfx:S4453;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S4453
93;108;mannonate dehydratase [EC:4.2.1.8];rspA;sfx:S1718;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S1718+sfx:S3707+sfx:S4454
94;109;altronate hydrolase [EC:4.2.1.7];uxaA;sfx:S3338;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3338
95;110;glucuronate isomerase [EC:5.3.1.12];uxaC;sfx:S3339;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3339
96;111;tagaturonate reductase [EC:1.1.1.58];uxaB;sfx:S1699;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S1699
97;123;3-dehydro-L-gulonate 2-dehydrogenase [EC:1.1.1.130];yiaK;sfx:S4150;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S4150
98;126;pectinesterase [EC:3.1.1.11];ybhC;sfx:S0940;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0940
99;129;4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17];kduI;sfx:S3051;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3051
100;130;2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127];kduD;sfx:S3050;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3050
101;131;rhamnulokinase [EC:2.7.1.5];rhaB;sfx:S3767;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3767
102;132;rhamnulose-1-phosphate aldolase [EC:4.1.2.19];rhaD;sfx:S3769;sfx00040;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3769
103;54;fructose PTS system EIIBC or EIIC component [EC:2.7.1.202];fruA;sfx:S2381;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2381+sfx:S2383
104;67;mannitol PTS system EIICBA or EIICB component [EC:2.7.1.197];mtlA;sfx:S4135;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S4135
105;72;mannose PTS system EIID component;manZ;sfx:S1524;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S1524+sfx:S1525+sfx:S1526
106;74;fructokinase [EC:2.7.1.4];yajF;sfx:S0338;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0338
107;77;mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17];mtlD;sfx:S4134;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S4134
108;78;mannose-6-phosphate isomerase [EC:5.3.1.8];manA;sfx:S1767;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S1767
109;79;phosphomannomutase [EC:5.4.2.8];cpsG;sfx:S2234;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2234
110;82;GDP-L-fucose synthase [EC:1.1.1.271];wcaG;sfx:S2238;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2238
111;83;GDPmannose 4,6-dehydratase [EC:4.2.1.47];gmd;sfx:S2239;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2239
112;84;mannose-1-phosphate guanylyltransferase [EC:2.7.7.13];cpsB;sfx:S2235;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2235
113;86;sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140];srlD;sfx:S2919;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2919+sfx:S3637
114;87;glucitol/sorbitol PTS system EIIB component [EC:2.7.1.198];srlE;sfx:S2917;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2917+sfx:S2918
115;88;6-phosphofructokinase 2 [EC:2.7.1.11];pfkB;sfx:S1624;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S1624+sfx:S3753
116;92;1-phosphofructokinase [EC:2.7.1.56];fruK;sfx:S2382;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2382
117;93;triosephosphate isomerase (TIM) [EC:5.3.1.1];tpiA;sfx:S3750;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3750
118;94;fructose-bisphosphate aldolase, class I [EC:4.1.2.13];(GenBank);sfx:S2285;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2285+sfx:S3110
119;96;fructose-bisphosphate aldolase, class I [EC:4.1.2.13];(GenBank);sfx:S2285;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2285+sfx:S3110
120;98;L-rhamnose isomerase [EC:5.3.1.14];rhaA;sfx:S3768;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3768
121;99;rhamnulokinase [EC:2.7.1.5];rhaB;sfx:S3767;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3767
122;101;rhamnulose-1-phosphate aldolase [EC:4.1.2.19];rhaD;sfx:S3769;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3769
123;104;2-dehydro-3-deoxy-L-rhamnonate aldolase [EC:4.1.2.53];(GenBank);sfx:S2460;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2460
124;105;fructose-1,6-bisphosphatase II [EC:3.1.3.11];yggF;sfx:S3121;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3121+sfx:S3744+sfx:S4520
125;115;L-sorbose 1-phosphate reductase [EC:1.1.1.-];(GenBank);sfx:S3122;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3122+sfx:S3642
126;116;sorbose PTS system EIIA component [EC:2.7.1.206];sorF;sfx:S3638;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3638+sfx:S3639+sfx:S3640+sfx:S3641
127;167;L-fuculose-phosphate aldolase [EC:4.1.2.17];fucA;sfx:S3009;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3009
128;168;L-fucose/D-arabinose isomerase [EC:5.3.1.25 5.3.1.3];fucI;sfx:S3011;sfx00051;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3011
129;53;galactitol-1-phosphate 5-dehydrogenase [EC:1.1.1.251];gatD;sfx:S2277;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2277
130;54;galactitol PTS system EIIC component;gatC;sfx:S2280;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2280+sfx:S2281+sfx:S2282
131;55;alpha-galactosidase [EC:3.2.1.22];melA;sfx:S3626;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3626
132;57;6-phosphofructokinase 2 [EC:2.7.1.11];pfkB;sfx:S1624;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S1624+sfx:S3753
133;58;D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ;gatZ;sfx:S2283;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2283+sfx:S2284+sfx:S3382
134;61;alpha-galactosidase [EC:3.2.1.22];melA;sfx:S3626;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3626
135;62;beta-fructofuranosidase [EC:3.2.1.26];(GenBank);sfx:S2470;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2470
136;64;alpha-glucosidase [EC:3.2.1.20];malZ;sfx:S0348;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0348
137;65;alpha-galactosidase [EC:3.2.1.22];melA;sfx:S3626;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3626
138;66;beta-fructofuranosidase [EC:3.2.1.26];(GenBank);sfx:S2470;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2470
139;69;alpha-galactosidase [EC:3.2.1.22];melA;sfx:S3626;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3626
140;70;alpha-galactosidase [EC:3.2.1.22];melA;sfx:S3626;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3626
141;71;alpha-galactosidase [EC:3.2.1.22];melA;sfx:S3626;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3626
142;72;alpha-galactosidase [EC:3.2.1.22];melA;sfx:S3626;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3626
143;73;glucokinase [EC:2.7.1.2];glk;sfx:S2593;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2593
144;76;evolved beta-galactosidase subunit alpha [EC:3.2.1.23];ebgA;sfx:S3323;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3323+sfx:S3324
145;77;phosphoglucomutase [EC:5.4.2.2];pgm;sfx:S0616;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0616
146;79;UDP-glucose 4-epimerase [EC:5.1.3.2];galE;sfx:S0553;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0553
147;80;UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9];galU;sfx:S1322;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S1322+sfx:S2228
148;82;UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12];galT;sfx:S0554;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0554
149;83;2-dehydro-3-deoxygalactonokinase [EC:2.7.1.58];dgoK;sfx:S4000;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S4000
150;101;N-acetylgalactosamine PTS system EIIB component [EC:2.7.1.-];agaV;sfx:S3383;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3383+sfx:S3384+sfx:S3385+sfx:S3386
151;102;N-acetylgalactosamine-6-phosphate deacetylase [EC:3.5.1.25];agaA;sfx:S3387;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3387
152;103;galactosamine-6-phosphate isomerase [EC:5.3.1.-];agaI;sfx:S3393;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3393
153;110;N-acetylgalactosamine PTS system EIIA component [EC:2.7.1.-];agaF;sfx:S3386;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3386+sfx:S3391+sfx:S3392
154;111;alpha-galactosidase [EC:3.2.1.22];melA;sfx:S3626;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3626
155;171;galactokinase [EC:2.7.1.6];galK;sfx:S0555;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0555
156;172;aldose 1-epimerase [EC:5.1.3.3];galM;sfx:S0556;sfx00052;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0556+sfx:S3795
157;90;glucarate dehydratase [EC:4.2.1.40];ygcX;sfx:S2994;sfx00053;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2994
158;92;galactarate dehydratase [EC:4.2.1.42];yhaG;sfx:S3380;sfx00053;http://www.kegg.jp/dbget-bin/www_bget?sfx:S3380
159;99;glucarate dehydratase [EC:4.2.1.40];ygcX;sfx:S2994;sfx00053;http://www.kegg.jp/dbget-bin/www_bget?sfx:S2994
160;134;3-dehydro-L-gulonate 2-dehydrogenase [EC:1.1.1.130];yiaK;sfx:S4150;sfx00053;http://www.kegg.jp/dbget-bin/www_bget?sfx:S4150
161;138;ascorbate PTS system EIIC component;sgaT;sfx:S4618;sfx00053;http://www.kegg.jp/dbget-bin/www_bget?sfx:S4618+sfx:S4619+sfx:S4620
162;139;L-ascorbate 6-phosphate lactonase [EC:3.1.1.-];yjfR;sfx:S4617;sfx00053;http://www.kegg.jp/dbget-bin/www_bget?sfx:S4617
163;165;L-ribulose-5-phosphate 4-epimerase [EC:5.1.3.4];araD;sfx:S0058;sfx00053;http://www.kegg.jp/dbget-bin/www_bget?sfx:S0058+sfx:S4623
